mode			prc	nx	ny	nz	itr	dt		time
homemade	1	48	48	96	101	0.002000	7.964052
homemade	2	48	48	96	101	0.002000	7.194733
homemade	3	48	48	96	101	0.002000	6.337497
homemade	4	48	48	96	101	0.002000	6.003557
fftw_mpi	1	48	48	96	101	0.002000	7.168583
fftw_mpi	2	48	48	96	101	0.002000	6.370222
fftw_mpi	3	48	48	96	101	0.002000	5.216836
fftw_mpi	4	48	48	96	101	0.002000	4.392422
